Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Level of education,Another type of qualification,2015/16,29.0484,28.16604,29.9396,27.6867,30.47646,,10431,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Level of education,Level 1 and below,2015/16,30.36709,29.06977,31.69681,28.31609,32.47203,,4644,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Level of education,Level 2 and equivalent,2015/16,23.57724,23.10191,24.05414,22.84076,24.34076,,31400,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Level of education,Level 3 and equivalent,2015/16,17.54489,17.08493,18.0225,16.81335,18.27505,,26134,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Level of education,Level 4 and above,2015/16,14.8226,14.58844,15.05087,14.46858,15.1964,,93430,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2015/16,13.7318,13.51434,13.95035,13.39532,14.06095,,94951,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Intermediate occupations,2015/16,20.20191,19.6369,20.77475,19.29301,21.07313,,19774,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Self-employed and small employers,2015/16,19.91179,19.19337,20.63076,18.74524,21.05353,,11827,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Lower supervisory and technical occupations,2015/16,22.84779,22.14204,23.57007,21.73186,23.94228,,13165,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Semi-routine and routine occupations,2015/16,27.79765,27.15699,28.44667,26.79635,28.82903,,18301,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Long term unemployed or never worked,2015/16,34.74805,33.27167,36.25793,32.45243,37.13007,,3784,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Students,2015/16,10.82277,9.7896,11.89363,9.11745,12.50731,,3422,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,,,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Other/unclassified,2015/16,33.38762,32.31179,34.48368,31.65887,35.10995,,7505,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Male,19+ yrs,,,2015/16,20.61145,20.34712,20.88604,20.17061,21.02725,,84985,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Female,19+ yrs,,,2015/16,23.93854,23.67863,24.19139,23.53572,24.32776,,107067,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,85+ yrs,,,2015/16,63.52882,62.01018,65.01272,61.14501,65.77613,,3930,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,25-34 yrs,,,2015/16,17.62553,17.16014,18.10792,16.84979,18.42245,,24481,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,35-44 yrs,,,2015/16,18.00251,17.58853,18.43988,17.35231,18.65351,,30895,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,45-54 yrs,,,2015/16,18.8809,18.4606,19.29215,18.20383,19.52849,,34273,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,55-64 yrs,,,2015/16,23.38793,22.96606,23.81761,22.69555,24.0643,,37699,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,65-74 yrs,,,2015/16,24.77077,24.33505,25.20375,24.08579,25.51743,,37300,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,75-84 yrs,,,2015/16,40.9081,40.13807,41.68656,39.70575,42.05433,,15499,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19-24 yrs,,,2015/16,14.20456,13.43893,14.97339,12.96869,15.35701,,8081,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,,,2015/16,22.33011,22.14532,22.52105,22.06257,22.6319,,192158,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Working status,Inactive,2015/16,32.11715,31.77097,32.45397,31.56463,32.63753,,70278,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Working status,Unemployed,2015/16,28.61442,27.37741,29.83919,26.60312,30.53409,,5037,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Working status,Working,2015/16,17.27917,17.04993,17.511,16.92383,17.67848,,103889,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Disability,Disabled,2015/16,37.76394,37.23827,38.28988,36.92842,38.5434,,31951,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Disability,Not disabled,2015/16,18.1564,17.96236,18.35307,17.84711,18.45895,,149223,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,White British,2015/16,21.34119,21.1382,21.54305,21.02501,21.65442,,162535,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,White Other,2015/16,21.19372,20.39086,22.02461,19.90486,22.46925,,9671,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,Asian,2015/16,29.24832,28.23656,30.26549,27.70587,30.89179,,7345,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,Black,2015/16,28.86674,27.12766,30.6231,26.13974,31.61098,,2632,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,Chinese,2015/16,28.7541,26.03143,31.53242,24.55786,33.39882,,1018,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,Mixed,2015/16,17.47009,15.71509,19.27643,14.52798,20.40707,,1769,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Ethnic groups,Other,2015/16,28.53106,26.22036,30.96234,24.82552,32.28731,,1434,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Most deprived decile,2015/16,31.24533,30.59115,31.90937,30.23128,32.29051,89,18891,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second most deprived decile,2015/16,25.83956,25.20938,26.45519,24.84295,26.77975,97,19104,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third more deprived decile,2015/16,24.41745,23.81497,25.02079,23.51351,25.40542,105,19240,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth more deprived decile,2015/16,22.07538,21.47909,22.64926,21.12024,23.00292,81,19228,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth more deprived decile,2015/16,21.74449,21.17848,22.33518,20.89319,22.62047,73,19279,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fifth less deprived decile,2015/16,20.10474,19.52709,20.67056,19.22181,21.00689,69,19327,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Fourth less deprived decile,2015/16,19.5854,19.02863,20.14705,18.70242,20.50433,77,19313,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Third less deprived decile,2015/16,19.46066,18.89437,20.02076,18.57773,20.32703,101,19265,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Second least deprived decile,2015/16,18.15752,17.60742,18.70108,17.31195,19.00692,93,19293,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,LSOA11 deprivation deciles within area (IMD  trend),Least deprived decile,2015/16,16.59868,16.08119,17.12724,15.75332,17.41869,85,19215,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Level of education,No qualification,2015/16,45.49129,44.78178,46.19681,44.35637,46.57979,,18800,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Level of education,Another type of qualification,2015/16,29.0484,28.16604,29.9396,27.6867,30.47646,,10431,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Level of education,Level 1 and below,2015/16,30.36709,29.06977,31.69681,28.31609,32.47203,,4644,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Level of education,Level 2 and equivalent,2015/16,23.57724,23.10191,24.05414,22.84076,24.34076,,31400,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Level of education,Level 3 and equivalent,2015/16,17.54489,17.08493,18.0225,16.81335,18.27505,,26134,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Level of education,Level 4 and above,2015/16,14.8226,14.58844,15.05087,14.46858,15.1964,,93430,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,"Managerial, administrative and professional occupations",2015/16,13.7318,13.51434,13.95035,13.39532,14.06095,,94951,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Intermediate occupations,2015/16,20.20191,19.6369,20.77475,19.29301,21.07313,,19774,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Self-employed and small employers,2015/16,19.91179,19.19337,20.63076,18.74524,21.05353,,11827,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Lower supervisory and technical occupations,2015/16,22.84779,22.14204,23.57007,21.73186,23.94228,,13165,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Semi-routine and routine occupations,2015/16,27.79765,27.15699,28.44667,26.79635,28.82903,,18301,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Long term unemployed or never worked,2015/16,34.74805,33.27167,36.25793,32.45243,37.13007,,3784,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Students,2015/16,10.82277,9.7896,11.89363,9.11745,12.50731,,3422,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E92000001,England,England,Persons,19+ yrs,Socioeconomic class,Other/unclassified,2015/16,33.38762,32.31179,34.48368,31.65887,35.10995,,7505,People aged 75 and over are excluded from NS-SeC (National Statistics Socio-economic Classification) economic activity questions in the Active Lives Adult Survey,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000001,Hartlepool,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,27.21709,23.23651,31.12033,21.57676,33.60996,,482,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,24.65338,21.0084,28.36134,19.11765,30.67248,,476,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,22.04985,18.42105,25.7085,16.59899,27.93522,,494,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,27.21531,23.28482,31.18503,20.99792,33.67983,,481,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000005,Darlington,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,24.07228,20.27833,27.833,18.48907,30.01988,,503,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000006,Halton,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,25.86426,21.9917,29.87552,19.50207,32.36535,,482,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000007,Warrington,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,22.28323,19.6484,24.92244,18.09721,26.37042,,967,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,26.47044,22.41015,30.44397,20.29598,32.76956,,473,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000009,Blackpool,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,26.5055,22.66949,30.50847,19.91525,32.62712,,472,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000010,Kingston upon Hull,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,24.73897,21.04208,28.45691,19.03808,30.66132,,499,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000011,East Riding of Yorkshire,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,23.12821,19.42149,27.06612,17.56178,29.13223,,484,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,27.4686,23.54125,31.38833,21.73018,33.80282,,497,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,24.82707,21.08434,28.71486,18.8755,31.1247,,498,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,21.08016,17.51527,24.84725,15.88574,26.88432,,491,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,19.63566,17.16867,22.18876,15.96376,23.59438,,996,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,30.74651,27.80172,33.72845,26.07759,35.66821,,928,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,18.08084,14.76091,21.62162,13.09751,23.90852,,481,,,Better,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,24.59035,22.7131,26.55925,21.62162,27.75468,,1924,,,Worse,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,21.18221,17.57322,24.8954,15.48117,26.98745,,478,,,Similar,Not compared,20150000,,,1y
93015,Percentage of physically inactive adults,E92000001,England,E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Persons,19+ yrs,,,2015/16,23.24174,19.40928,27.00422,17.72152,29.32489,,474,,,Similar,Not compared,20150000,,,1y
