Indicator ID,Indicator Name,Parent Code,Parent Name,Area Code,Area Name,Area Type,Sex,Age,Category Type,Category,Time period,Value,Lower CI 95.0 limit,Upper CI 95.0 limit,Lower CI 99.8 limit,Upper CI 99.8 limit,Count,Denominator,Value note,Recent Trend,Compared to England value or percentiles,Compared to percentiles,Time period Sortable,New data,Compared to goal,Time period range
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic group (18-64 yrs),Intermediate,2011,20.8343,20.26492,21.40368,,,,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic group (18-64 yrs),Routine and Manual,2011,32.1001,31.50622,32.69398,,,,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E92000001,England,England,Persons,18+ yrs,Socioeconomic group (18-64 yrs),Never worked and long term unemployment,2011,24.6812,23.9854,25.377,,,,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E92000001,England,England,Persons,18-64 yrs,,,2011,22.5054,22.20356,22.80724,,,,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E92000001,England,England,Persons,18-24 yrs,,,2011,25.7648,24.902008,26.627592,,,,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000001,Hartlepool,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,25.543,21.74746,29.33854,,,8780,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000002,Middlesbrough,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,24.3967,20.94318,27.85022,,,12617,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000003,Redcar and Cleveland,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,22.8137,19.55422,26.07318,,,11700,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000004,Stockton-on-Tees,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,19.7681,16.479024,23.057176,,,14292,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000005,Darlington,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,22.4026,18.779932,26.025268,,,8908,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000006,Halton,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,22.3883,18.643132,26.133468,,,10540,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000007,Warrington,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,15.0211,11.915872,18.126328,,,11666,,,,Better,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000008,Blackburn with Darwen,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,33.6429,29.538072,37.747728,,,18066,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000009,Blackpool,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,30.0564,26.081128,34.031672,,,16560,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000010,Kingston upon Hull,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,30.9282,27.129328,34.727072,,,30974,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000011,East Riding of Yorkshire,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,19.7075,15.8904,23.5246,,,25761,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000012,North East Lincolnshire,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,26.9021,23.081276,30.722924,,,16338,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000013,North Lincolnshire,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,24.8707,21.32702,28.41438,,,16028,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000014,York,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,16.6145,13.199396,20.029604,,,12946,,,,Better,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000015,Derby,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,23.1425,19.509248,26.775752,,,21653,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000016,Leicester,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,24.222,20.413524,28.030476,,,29796,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000017,Rutland,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,14.2422,8.902376,19.582024,,,2093,,,,Better,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000018,Nottingham,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,26.1118,22.448364,29.775236,,,31775,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000019,Herefordshire,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,20.3883,16.831488,23.945112,,,14648,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000020,Telford and Wrekin,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,25.7501,21.628808,29.871392,,,16227,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000021,Stoke-on-Trent,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,28.2666,24.348756,32.184444,,,27188,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000022,Bath and North East Somerset,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,17.8346,14.331884,21.337316,,,12270,,,,Better,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000023,Bristol,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,24.2294,20.215908,28.242892,,,40907,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000024,North Somerset,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,16.1957,12.809996,19.581404,,,12495,,,,Better,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000025,South Gloucestershire,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,16.524,12.894864,20.153136,,,16721,,,,Better,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000026,Plymouth,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,24.4812,20.359516,28.602884,,,24621,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000027,Torbay,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,19.4991,16.211984,22.786216,,,9818,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000030,Swindon,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,23.9137,20.227528,27.599872,,,19337,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000031,Peterborough,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,28.7123,24.762508,32.662092,,,19637,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000032,Luton,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,25.8843,21.248116,30.520484,,,19472,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000033,Southend-on-Sea,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,24.8688,20.950564,28.787036,,,16370,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000034,Thurrock,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,25.0076,20.587212,29.427988,,,14597,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000035,Medway,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,26.0741,22.276796,29.871404,,,26009,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000036,Bracknell Forest,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,20.8794,16.9545,24.8043,,,8863,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000037,West Berkshire,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,19.7809,16.204684,23.357116,,,11515,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000038,Reading,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,25.6135,21.217808,30.009192,,,15612,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000039,Slough,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,27.6132,23.740436,31.485964,,,14090,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000040,Windsor and Maidenhead,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,16.2755,12.84942,19.70158,,,8862,,,,Better,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000041,Wokingham,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,16.431,12.167216,20.694784,,,9560,,,,Better,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000042,Milton Keynes,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,22.536,18.801416,26.270584,,,20619,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000043,Brighton and Hove,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,29.8711,25.353496,34.388704,,,32999,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000044,Portsmouth,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,26.0671,22.201,29.9332,,,21235,,,,Worse,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000045,Southampton,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,22.1026,18.28354,25.92166,,,21161,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000046,Isle of Wight,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,21.6247,18.039076,25.210324,,,11647,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000047,County Durham,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,19.4454,15.56656,23.32424,,,38920,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000049,Cheshire East,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,15.2049,11.2653,19.1445,,,21710,,,,Better,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000050,Cheshire West and Chester,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,17.094,12.6007,21.5873,,,21639,,,,Better,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000051,Shropshire,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,17.3934,14.095504,20.691296,,,20949,,,,Better,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000052,Cornwall,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,23.7393,20.069592,27.409008,,,48693,,,,Similar,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000053,Isles of Scilly,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,,,,,,,,Value suppressed for disclosure control due to small count,,Not compared,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000054,Wiltshire,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,17.2237,13.486176,20.961224,,,30883,,,,Better,Not compared,20110000,New data,,1y
92443,C18 - Smoking Prevalence in adults (aged 18 and over) - current smokers (APS),E92000001,England,E06000055,Bedford,Counties & UAs (from Apr 2023),Male,18+ yrs,,,2011,22.7003,16.915948,28.484652,,,13341,,,,Similar,Not compared,20110000,New data,,1y
